experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,killed_launches,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260722_154644,cpu_performance,gpu_performance,nw-cuda,large,9,11.3966,2.8829,0.37,13.3331,256,16950972684.59,25918648320,1491075072,0.0,0,0,7997566035.934,8012820480,7968530432,818575762.885,835276800,785903616,0.0,0,0,787305238.098,787594728,787047608,9,5.439,6.0,0.4,122,2594.77,2909,1528,122,3354.0,3354.0,3354.0,122,0.009,0.1,0.0,122,0.008,1,0,122,2.139,4,1,122,3.473,5.4,0.2,122,49.955,51.6,45.5,122,1.989,5.3,0.1,122,0.0,0.0,0.0,1195,N/A,LPDDR5X (unified),121.579,120,46.01,49.0,45.0,1195,NVLink-C2C,5,16,1,4.0531,0.964,0.97,0.96,122,0.848,0.96,0.65,122,0.895,0.92,0.87,122,0.3707,15.922,N/A,0.3693,2.8015,1,1.0,1.0,5.0,5.0,5.0,1195,1.0,1195,2,1.0,1.0,16.0,16.0,16.0,1195,1.0,1195,22.41,15.45,22.41,14.6,1195,5.231,93.0,0.0,1195,2534.854,2535.0,2528.0,1195,92.597,116.97,78.7,122,85.618,109.99,71.72,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,29.093,42.99,4.72,122,23.908,35.3,3.9,122,16.0,16.0,16.0,122,0.0,0,0,122,9,2228.874,2229.0,2223.0,1195,416671.6,1260491,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260722_154918,cpu_performance,gpu_performance,nw-cuda,large,10,10.8309,2.8142,0.3699,13.3328,256,17143522345.626,25917333504,1490935808,0.0,0,0,7998130026.146,8013070336,7968800768,819004424.325,835190784,785776640,0.0,0,0,787346545.431,787643168,787033000,9,5.451,5.7,0.5,123,2581.122,2854,1521,123,3354.0,3354.0,3354.0,123,0.008,0.1,0.0,123,0.0,0,0,123,2.22,3,1,123,3.46,5.5,0.2,123,50.193,51.6,45.5,123,2.012,5.3,0.1,123,0.0,0.0,0.0,1206,N/A,LPDDR5X (unified),122.3,120,46.136,49.0,45.0,1206,NVLink-C2C,5,16,1,2.1858,0.968,0.99,0.94,123,0.998,1.19,0.64,123,0.925,0.98,0.84,123,0.3713,15.6543,N/A,0.369,7.8747,1,1.0,1.0,5.0,5.0,5.0,1206,1.0,1206,2,1.0,1.0,16.0,16.0,16.0,1206,1.0,1206,22.36,15.544,22.36,14.6,1206,5.887,93.0,0.0,1206,2534.826,2535.0,2528.0,1206,92.628,117.14,79.09,123,85.649,110.16,72.11,123,0.0,0.0,0.0,123,0.0,0.0,0.0,123,121.69,121.69,121.69,123,29.062,42.6,4.55,123,23.885,35.0,3.7,123,16.0,16.0,16.0,123,0.0,0,0,123,9,2228.851,2229.0,2223.0,1206,440317.8,1338142,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245
20260722_155127,cpu_performance,gpu_performance,bfs-cuda,large,1,5.824,0.0172,0.0233,5.714,256,1755608597.157,1979068416,1490767872,0.0,0,0,7974662787.174,8013365248,7969050624,786955509.421,788418560,785747968,0.0,0,0,787256366.347,787576448,787034080,21,5.437,5.8,2.9,121,2590.339,3034,1806,121,3354.0,3354.0,3354.0,121,0.022,0.3,0.0,121,0.0,0,0,121,2.19,4,1,121,0.631,1.3,0.3,121,50.915,53.2,48.5,121,4.815,5.1,2.4,121,0.0,0.0,0.0,1198,N/A,LPDDR5X (unified),121.201,120,46.004,47.0,46.0,1198,NVLink-C2C,5,16,1,0.6937,0.999,1.0,0.99,121,1.117,1.3,1.05,121,1.008,1.02,1.0,121,0.0236,5.9571,N/A,0.0232,2.7031,1,1.0,1.0,5.0,5.0,5.0,1198,1.0,1198,2,1.0,1.0,16.0,16.0,16.0,1198,1.0,1198,15.35,14.949,15.35,14.77,1198,0.48,16.0,0.0,1198,2535.0,2535.0,2535.0,1198,117.324,117.81,116.31,121,110.344,110.83,109.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.366,5.38,3.88,121,3.588,4.4,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1198,23313.7,89210,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_155359,cpu_performance,gpu_performance,bfs-cuda,large,2,5.7953,0.0166,0.0233,5.7137,256,1760808012.165,1978249216,1494548480,0.0,0,0,7975573622.479,8013631488,7969333248,787013733.554,788176896,786128896,0.0,0,0,787294191.802,787554160,787158824,21,5.402,5.6,0.5,121,2585.322,3011,1529,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.14,4,2,121,0.624,1.3,0.3,121,50.628,52.9,45.4,121,4.791,5.1,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.465,120,45.327,46.0,44.0,1200,NVLink-C2C,5,16,1,0.5625,0.977,0.99,0.97,121,0.875,1.06,0.63,121,0.937,0.97,0.91,121,0.0238,5.9583,N/A,0.0232,3.2832,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,15.31,14.882,15.31,14.57,1200,0.571,16.0,0.0,1200,2535.0,2535.0,2535.0,1200,117.034,117.98,115.91,121,110.055,111.0,108.93,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.656,5.78,3.71,121,3.826,4.7,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1200,23245.8,90445,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_155631,cpu_performance,gpu_performance,bfs-cuda,large,3,5.7818,0.0166,0.0233,5.7136,256,1749833948.033,1978277888,1501605888,0.0,0,0,7974388016.661,8013889536,7969599488,787006658.645,788275200,786075648,0.0,0,0,787344313.256,787638016,787144296,21,5.397,5.7,0.5,121,2587.967,3014,1531,121,3354.0,3354.0,3354.0,121,0.019,0.1,0.0,121,0.0,0,0,121,2.124,4,1,121,0.62,1.3,0.3,121,50.321,52.9,45.0,121,4.789,5.1,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.424,120,44.944,46.0,44.0,1201,NVLink-C2C,5,16,1,0.5026,0.964,0.97,0.96,121,0.864,1.01,0.64,121,0.906,0.94,0.88,121,0.0236,5.9282,N/A,0.0232,3.5521,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,15.28,14.859,15.28,14.52,1201,0.616,16.0,0.0,1201,2535.0,2535.0,2535.0,1201,116.948,117.6,115.83,121,109.968,110.62,108.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.742,5.86,4.09,121,3.898,4.8,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1201,23255.2,90679,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_155904,cpu_performance,gpu_performance,bfs-cuda,large,4,5.8266,0.017,0.0233,5.7138,256,1758074050.645,1978273792,1491197952,0.0,0,0,7975613465.388,8014147584,7969861632,787058315.636,788209664,786001920,0.0,0,0,787394126.017,787621064,787176992,21,5.419,5.8,0.4,121,2588.116,3024,1543,121,3354.0,3354.0,3354.0,121,0.017,0.1,0.0,121,0.0,0,0,121,2.124,4,1,121,0.634,1.3,0.3,121,50.137,52.9,44.7,121,4.8,5.1,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.942,120,44.909,46.0,44.0,1200,NVLink-C2C,5,16,1,0.7034,0.955,0.97,0.94,121,0.877,1.04,0.62,121,0.893,0.93,0.85,121,0.0236,5.9463,N/A,0.0232,2.6513,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,15.23,14.814,15.23,14.52,1200,0.487,16.0,0.0,1200,2535.0,2535.0,2535.0,1200,117.384,117.79,116.54,121,110.404,110.81,109.55,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.306,5.15,3.9,121,3.54,4.2,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1200,23164.4,90390,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_160136,cpu_performance,gpu_performance,bfs-cuda,large,5,5.7655,0.0163,0.0233,5.7138,256,1756892066.909,1978986496,1491464192,0.0,0,0,7975343637.157,8014417920,7970119680,787079472.661,788484096,786038784,0.0,0,0,787478849.322,787759832,787234096,21,5.411,5.6,0.5,121,2591.851,3019,1535,121,3354.0,3354.0,3354.0,121,0.022,0.1,0.0,121,0.0,0,0,121,2.174,4,2,121,0.627,1.2,0.3,121,50.368,52.7,44.6,121,4.792,5.1,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.873,120,44.903,46.0,44.0,1200,NVLink-C2C,5,16,1,0.4269,0.956,0.97,0.93,121,0.972,1.11,0.63,121,0.917,0.96,0.84,121,0.0236,5.9753,N/A,0.0232,3.8872,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,15.23,14.834,15.23,14.5,1200,0.617,16.0,0.0,1200,2535.0,2535.0,2535.0,1200,117.046,117.97,116.26,121,110.066,110.99,109.28,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.644,5.43,3.72,121,3.817,4.5,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1200,23318.5,90240,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_160408,cpu_performance,gpu_performance,bfs-cuda,large,6,5.7508,0.0161,0.0232,5.7139,256,1758823550.942,1979162624,1491030016,0.0,0,0,7975875643.24,8014766080,7970390016,787224626.777,789618688,786411520,0.0,0,0,787571245.686,788187632,787475184,21,5.456,8.2,0.4,121,2822.488,12556,1529,121,3354.0,3354.0,3354.0,121,0.017,0.1,0.0,121,0.0,0,0,121,2.223,4,2,121,0.653,1.8,0.3,121,50.255,52.8,44.6,121,4.82,6.6,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.83,120,44.843,46.0,44.0,1201,NVLink-C2C,5,16,1,0.3598,0.959,0.98,0.93,121,0.998,1.23,0.62,121,0.936,1.01,0.86,121,0.0233,5.9497,N/A,0.0232,4.1894,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,15.23,14.803,15.23,14.48,1201,0.554,16.0,0.0,1201,2535.829,2554.0,2535.0,1201,116.914,117.66,115.95,121,109.933,110.68,108.97,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.776,5.74,4.03,121,3.926,4.7,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1201,23564.8,90576,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_160641,cpu_performance,gpu_performance,bfs-cuda,large,7,5.7749,0.0163,0.0233,5.7135,256,1754400344.86,1978970112,1493164032,0.0,0,0,7975965315.174,8014831616,7970496512,787173579.107,788238336,786178048,0.0,0,0,787645590.413,787979264,787436552,21,5.389,5.7,0.5,121,2589.942,3020,1544,121,3354.0,3354.0,3354.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.066,3,1,121,0.623,1.3,0.3,121,50.316,52.4,44.5,121,4.778,5.1,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.129,120,44.807,46.0,44.0,1201,NVLink-C2C,5,16,1,0.4694,0.967,0.98,0.95,121,0.978,1.16,0.72,121,0.955,1.0,0.91,121,0.0236,5.952,N/A,0.0232,3.6942,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,15.21,14.799,15.21,14.41,1201,0.483,16.0,0.0,1201,2535.0,2535.0,2535.0,1201,117.154,117.68,116.03,121,110.174,110.7,109.05,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.536,5.66,4.01,121,3.729,4.7,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1201,23296.0,90404,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_160913,cpu_performance,gpu_performance,bfs-cuda,large,8,5.7562,0.0161,0.0233,5.7136,256,1755225062.612,1978986496,1492078592,0.0,0,0,7975961049.917,8015118336,7970811904,787209732.231,788299776,786141184,0.0,0,0,787735827.702,787961024,787518952,21,5.402,5.7,0.5,121,2617.306,3555,1541,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.0,0,0,121,2.223,5,1,121,0.617,1.3,0.3,121,50.184,52.3,44.5,121,4.796,5.2,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.464,120,44.782,45.0,44.0,1200,NVLink-C2C,5,16,1,0.3828,0.968,0.99,0.95,121,0.957,1.15,0.68,121,0.955,1.0,0.9,121,0.0241,5.9307,N/A,0.0232,4.0735,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,15.3,14.792,15.3,14.45,1200,0.454,16.0,0.0,1200,2535.982,2554.0,2535.0,1200,117.122,117.59,116.32,121,110.14,110.6,109.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.568,5.37,4.1,121,3.753,4.4,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1200,23361.9,89807,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_161145,cpu_performance,gpu_performance,bfs-cuda,large,9,5.8214,0.0168,0.0233,5.7139,256,1757368320.0,1979281408,1492299776,0.0,0,0,7976638277.818,8015433728,7971102720,787338163.835,788770816,786128896,0.0,0,0,787820974.149,788208304,787541696,21,5.449,9.6,0.4,121,2601.777,3003,1536,121,3354.0,3354.0,3354.0,121,0.022,0.2,0.0,121,0.0,0,0,121,2.248,5,2,121,0.629,1.2,0.3,121,49.903,52.0,44.5,121,4.826,8.6,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.444,120,44.739,46.0,44.0,1200,NVLink-C2C,5,16,1,0.68,0.978,0.99,0.96,121,0.998,1.15,0.74,121,0.968,1.0,0.92,121,0.0235,5.989,N/A,0.0232,2.7623,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,15.19,14.768,15.19,14.49,1200,0.517,16.0,0.0,1200,2535.988,2554.0,2535.0,1200,117.389,117.84,116.62,121,110.408,110.86,109.64,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.301,5.07,3.85,121,3.532,4.2,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1200,23441.9,90388,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_161417,cpu_performance,gpu_performance,bfs-cuda,large,10,5.7833,0.0168,0.0233,5.7138,256,1759188535.008,1978564608,1491853312,0.0,0,0,7976940704.793,8015716352,7971414016,787339043.967,788557824,786259968,0.0,0,0,787905789.289,788195240,787719184,21,5.404,5.6,0.5,121,2586.025,3058,1527,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.157,4,2,121,0.616,1.2,0.3,121,49.79,52.1,44.5,121,4.795,5.1,0.2,121,0.0,0.0,0.0,1199,N/A,LPDDR5X (unified),120.497,120,44.683,45.0,44.0,1199,NVLink-C2C,5,16,1,0.5091,0.976,0.99,0.96,121,0.928,1.08,0.68,121,0.947,0.98,0.9,121,0.0236,5.9319,N/A,0.0232,3.5227,1,1.0,1.0,5.0,5.0,5.0,1199,1.0,1199,2,1.0,1.0,16.0,16.0,16.0,1199,1.0,1199,15.21,14.782,15.21,14.43,1199,0.538,16.0,0.0,1199,2535.0,2535.0,2535.0,1199,117.165,117.68,115.85,121,110.183,110.7,108.87,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.525,5.84,4.01,121,3.722,4.8,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,21,2229.0,2229.0,2229.0,1199,23279.5,90409,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260722_161636,cpu_performance,gpu_performance,pathfinder-cuda,large,1,13.6907,0.1536,2.0732,14.9999,256,3726252353.587,5549510656,1494913024,0.0,0,0,7979026144.264,8015970304,7971692544,791337044.628,795746304,786362368,0.0,0,0,787909101.752,788178912,787741168,8,5.45,5.6,3.1,121,2576.455,2974,1689,121,3354.0,3354.0,3354.0,121,0.011,0.2,0.0,121,0.0,0,0,121,2.471,9,1,121,0.883,3.3,0.2,121,51.234,55.7,48.2,121,4.583,5.2,2.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.025,120,48.338,61.0,45.0,1200,NVLink-C2C,5,16,1,2.5982,1.001,1.01,0.99,121,1.102,1.16,1.03,121,1.015,1.03,0.98,121,2.0786,16.1253,N/A,2.0718,8.5771,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.47,22.852,80.47,14.8,1200,12.192,96.0,0.0,1200,2528.661,2535.0,2457.0,1200,114.984,117.83,109.28,121,108.002,110.85,102.3,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.706,12.41,3.86,121,5.512,10.2,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.499,2229.0,2184.0,1200,65444.4,106795,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_161909,cpu_performance,gpu_performance,pathfinder-cuda,large,2,13.6671,0.1432,2.0783,14.9998,256,3703507637.95,5549113344,1492197376,0.0,0,0,7978547081.521,8016244736,7971975168,791235897.124,795766784,786698240,0.0,0,0,787903496.331,788230824,787844008,8,5.419,5.6,0.5,121,2572.405,2981,1530,121,3354.0,3354.0,3354.0,121,0.009,0.1,0.0,121,0.0,0,0,121,2.116,4,2,121,0.905,3.4,0.2,121,51.806,56.5,45.7,121,4.533,5.2,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.049,120,48.512,61.0,45.0,1200,NVLink-C2C,5,16,1,2.5158,0.979,0.99,0.97,121,0.898,1.07,0.6,121,0.952,0.99,0.91,121,2.0849,16.0531,N/A,2.0716,8.7775,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.31,22.835,80.31,14.64,1200,12.22,96.0,0.0,1200,2527.833,2535.0,2457.0,1200,114.735,117.28,109.3,121,107.753,110.29,102.31,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.955,12.39,4.41,121,5.714,10.2,3.6,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.454,2229.0,2184.0,1200,65229.9,97181,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_162142,cpu_performance,gpu_performance,pathfinder-cuda,large,3,13.6122,0.1367,2.08,14.9992,256,3741891220.099,5549522944,1499471872,0.0,0,0,7979522775.802,8016498688,7972220928,791400380.298,795820032,786460672,0.0,0,0,787962455.14,788291216,787783464,8,5.435,5.7,0.5,121,2556.174,2953,1548,121,3354.0,3354.0,3354.0,121,0.012,0.2,0.0,121,0.0,0,0,121,2.347,5,2,121,0.915,3.5,0.2,121,51.839,57.2,46.3,121,4.538,5.2,0.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.18,120,48.593,61.0,45.0,1203,NVLink-C2C,5,16,1,2.3505,0.97,0.98,0.96,121,0.885,1.06,0.64,121,0.925,0.96,0.89,121,2.0848,16.0195,N/A,2.0715,9.1911,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.36,22.886,80.36,14.67,1203,11.529,96.0,0.0,1203,2527.462,2535.0,2457.0,1203,115.065,117.77,109.85,121,108.082,110.79,102.87,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.625,11.84,3.92,121,5.445,9.7,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.372,2229.0,2184.0,1203,65432.2,105535,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_162414,cpu_performance,gpu_performance,pathfinder-cuda,large,4,13.8018,0.1531,2.0862,14.9993,256,3760082707.041,5576597504,1493983232,0.0,0,0,7980560147.041,8069267456,7972409344,791682158.017,797483008,786493440,0.0,0,0,788246491.438,789256840,787818144,8,5.45,8.1,0.5,121,2623.041,7314,1538,121,3354.0,3354.0,3354.0,121,0.012,0.2,0.0,121,0.0,0,0,121,2.182,4,2,121,0.932,3.5,0.2,121,51.953,57.3,46.4,121,4.534,6.4,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.28,120,48.811,61.0,45.0,1200,NVLink-C2C,5,16,1,2.9471,0.955,0.97,0.95,121,0.85,1.06,0.58,121,0.89,0.94,0.85,121,2.1212,16.1261,N/A,2.0723,7.7074,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.42,22.987,80.42,14.75,1200,12.349,96.0,0.0,1200,2527.6,2535.0,2457.0,1200,114.292,117.43,108.71,121,107.31,110.45,101.73,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.398,12.98,4.26,121,6.076,10.7,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.483,2229.0,2184.0,1200,65335.8,89177,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
